Orcid,Année,Titre,Type,Source,Auteurs,contact
0000-0002-4311-8645,2020,Reducing Uncertainties of Future Global Soil Carbon Responses to Climate and Land Use Change With Emergent Constraints,journal-article,https://doi.org/10.1029/2020GB006589,"['Wenfang Xu', 'Jinfeng Chang', 'Philippe Ciais', 'Bertrand Guenet', 'Nicolas Viovy', 'Akihiko Ito', 'Christopher P. O. Reyer', 'Hanqin Tian', 'Hao Shi', 'Katja Frieler', 'Matthew Forrest', 'Sebastian Ostberg', 'Sibyll Schaphoff', 'Thomas Hickler']",Bertrand Guenet
0000-0002-4311-8645,2020,How Simulations of the Land Carbon Sink Are Biased by Ignoring Fluvial Carbon Transfers: A Case Study for the Amazon Basin,journal-article,https://hal.archives-ouvertes.fr/hal-03004933,"['Ronny Lauerwald', 'Pierre Régnier', 'Bertrand Guenet', 'Pierre Friedlingstein', 'Philippe Ciais']",Bertrand Guenet
0000-0002-4311-8645,2020,How Simulations of the Land Carbon Sink Are Biased by Ignoring Fluvial Carbon Transfers: A Case Study for the Amazon Basin,journal-article,https://doi.org/10.1016/j.oneear.2020.07.009,"['Ronny Lauerwald', 'Pierre Regnier', 'Bertrand Guenet', 'Pierre Friedlingstein', 'Philippe Ciais']",Bertrand Guenet
0000-0002-4311-8645,2020,Global evaluation of nutrient enabled version land surface model ORCHIDEE-CNP v1.2 (r5986),preprint,https://doi.org/10.5194/gmd-2020-93,"['Yan Sun', 'Daniel S. Goll', 'Jinfeng Chang', 'Philippe Ciais', 'Betrand Guenet', 'Julian Helfenstein', 'Yuanyuan Huang', 'Ronny Lauerwald', 'Fabienne Maignan', 'Victoria Naipal', 'Yilong Wang', 'Hui Yang', 'Haicheng Zhang']",Bertrand Guenet
0000-0002-4311-8645,2020,"Supplementary material to ""Global evaluation of nutrient enabled version land surface model ORCHIDEE-CNP v1.2 (r5986)""",preprint,https://doi.org/10.5194/gmd-2020-93-supplement,"['Yan Sun', 'Daniel S. Goll', 'Jinfeng Chang', 'Philippe Ciais', 'Betrand Guenet', 'Julian Helfenstein', 'Yuanyuan Huang', 'Ronny Lauerwald', 'Fabienne Maignan', 'Victoria Naipal', 'Yilong Wang', 'Hui Yang', 'Haicheng Zhang']",Bertrand Guenet
0000-0002-4311-8645,2020,Empirical estimates of regional carbon budgets imply reduced global soil heterotrophic respiration,journal-article,https://hal.archives-ouvertes.fr/hal-03004921,"['Philippe Ciais', 'Yitong Yao', 'Thomas Gasser', 'Alessandro Baccini', 'Yilong Wang', 'Ronny Lauerwald', 'Shushi Peng', 'Ana Bastos', 'Wei Li', 'Peter Raymond', 'Josep Canadell', 'Glen Peters', 'Rob Andres', 'Jinfeng Chang', 'Chao Yue', 'a Johannes Dolman', 'Vanessa Haverd', 'Jens Hartmann', 'Goulven Laruelle', 'Alexandra Konings', 'Anthony King', 'Yi Liu', 'Sebastiaan Luyssaert', 'Fabienne Maignan', 'Prabir Patra', 'Anna Peregon', 'Pierre Régnier', 'Julia Pongratz', 'Benjamin Poulter', 'Anatoly Shvidenko', 'Riccardo Valentini', 'Rong Wang', 'Grégoire Broquet', 'Yi Yin', 'Jakob Zscheischler', 'Bertrand Guenet', 'Daniel Goll', 'Ashley-P Ballantyne', 'Hui Yang', 'Chunjing Qiu', 'Dan Zhu']",Bertrand Guenet
0000-0002-4311-8645,2020,Presentation and evaluation of the IPSL‐CM6A‐LR climate model,journal-article,https://hal.archives-ouvertes.fr/hal-02875593,"['Olivier Boucher', 'Jérôme Servonnat', 'Anna Lea Albright', 'Olivier Aumont', 'Yves Balkanski', 'Vladislav Bastrikov', 'Slimane Bekki', 'Rémy Bonnet', 'Sandrine Bony', 'Laurent Bopp', 'Pascale Braconnot', 'Patrick Brockmann', 'Patricia Cadule', 'Arnaud Caubel', 'Frédérique Cheruy', 'Francis Codron', 'Anne Cozic', 'David Cugnet', ""Fabio d'Andrea"", 'Paolo Davini', 'Casimir de Lavergne', 'Sébastien Denvil', 'Julie Deshayes', 'Marion Devilliers', 'Agnès Ducharne', 'Jean-Louis Dufresne', 'Eliott Dupont', 'Christian Éthé', 'Laurent Fairhead', 'Lola Falletti', 'Simona Flavoni', 'Marie-Alice Foujols', 'Sébastien Gardoll', 'Guillaume Gastineau', 'Josefine Ghattas', 'Jean-Yves Grandpeix', 'Bertrand Guenet', 'Lionel Guez', 'Éric Guilyardi', 'Matthieu Guimberteau', 'Didier Hauglustaine', 'Frédéric Hourdin', 'Abderrahmane Idelkadi', 'Sylvie Joussaume', 'Masa Kageyama', 'Myriam Khodri', 'Gerhard Krinner', 'Nicolas Lebas', 'Guillaume Levavasseur', 'Claire Lévy', 'Laurent Li', 'François Lott', 'Thibaut Lurton', 'Sebastiaan Luyssaert', 'Gurvan Madec', 'Jean-Baptiste Madeleine', 'Fabienne Maignan', 'Marion Marchand', 'Olivier Marti', 'Lidia Mellul', 'Yann Meurdesoif', 'Juliette Mignot', 'Ionela Musat', 'Catherine Ottle', 'Philippe Peylin', 'Yann Planton', 'Jan Polcher', 'Catherine Rio', 'Nicolas Rochetin', 'Clément Rousset', 'Pierre Sepulchre', 'Adriana Sima', 'Didier Swingedouw', 'Rémi Thiéblemont', 'Abdoul Khadre Traore', 'Martin Vancoppenolle', 'Jessica Vial', 'Jérôme Vialard', 'Nicolas Viovy', 'Nicolas Vuichard']",Bertrand Guenet
0000-0002-4311-8645,2020,The role of northern peatlands in the global carbon cycle for the 21st century,journal-article,https://hal.archives-ouvertes.fr/hal-03004934,"['Chunjing Qiu', 'Dan Zhu', 'Philippe Ciais', 'Bertrand Guenet', 'Shushi Peng']",Bertrand Guenet
0000-0002-4311-8645,2020,The role of northern peatlands in the global carbon cycle for the 21st century,journal-article,https://doi.org/10.1111/geb.13081,"['Chunjing Qiu', 'Dan Zhu', 'Philippe Ciais', 'Bertrand Guenet', 'Shushi Peng', 'Xiaofeng Xu']",Bertrand Guenet
0000-0002-4311-8645,2020,Contribution of inorganic carbon to CO2 emissions under a Mediterranean agroforestry system,preprint,https://doi.org/10.5194/egusphere-egu2020-10139,"['Tiphaine Chevallier', 'Rémi Cardinael', 'Bertrand Guenet', 'Thomas Cozzi', 'Cyril Girardin', 'Claire Chenu']",Bertrand Guenet
0000-0002-4311-8645,2020,Global evaluation of the nutrient enabled version of land surface model ORCHIDEE-CNP (v1.2),preprint,https://doi.org/10.5194/egusphere-egu2020-9609,"['Yan Sun', 'Daniel S Goll', 'Jinfeng Chang', 'Philippe Ciais', 'Betrand Guenet', 'Julian Helfenstein', 'YuanYuan Huang', 'Ronny Lauerwald', 'Fabienne Maignan', 'Victoria Naipal', 'Yilong Wang', 'Hui Yang', 'Haicheng Zhang']",Bertrand Guenet
0000-0002-4311-8645,2020,How Permafrost-Affected Arctic Rivers May Become Net Carbon Sinks Over the 21st Century,preprint,https://doi.org/10.5194/egusphere-egu2020-2214,"['Simon Bowring', 'Ronny Lauerwald', 'Bertrand Guenet', 'Albert Jornet-Puig', 'Philippe Ciais']",Bertrand Guenet
0000-0002-4311-8645,2020,How much more carbon can be sorbed to soil?,preprint,https://doi.org/10.5194/egusphere-egu2020-1107,"['Rose Abramoff', 'Katerina Georgiou', 'Bertrand Guenet', 'Margaret Torn', 'Yuanyuan Huang', 'Haicheng Zhang', 'Wenting Feng', 'Sindhu Jagadamma', 'Klaus Kaiser', 'Dolly Kothawala', 'Melanie Mayes', 'Philippe Ciais']",Bertrand Guenet
0000-0002-4311-8645,2020,Soil copper contamination effect on carbon mineralisation: evidence of a soil CO2 emission decrease from literature review,preprint,https://doi.org/10.5194/egusphere-egu2020-2201,"['Sereni Laura', 'Guenet Bertrand', 'Crouzet Olivier', 'Lamy Isabelle']",Bertrand Guenet
0000-0002-4311-8645,2020,"Impact of precipitation, air temperature and abiotic emissions on gross primary production in Mediterranean ecosystems in Europe",journal-article,https://hal-amu.archives-ouvertes.fr/hal-02401592,"['S. Bartsch', 'A. Stegehuis', 'C. Boissard', 'J. Lathiere', 'J.-Y. Peterschmitt', 'I. Reiter', 'T. Gauquelin', 'Virginie Baldy', 'L. Genesio', 'G. Matteucci', 'Catherine Fernandez', 'B. Guenet']",Bertrand Guenet
0000-0002-4311-8645,2020,CE-DYNAM (v1): a spatially explicit process-based carbon erosion scheme for use in Earth system models,journal-article,https://hal.archives-ouvertes.fr/hal-02524148,"['Victoria Naipal', 'Ronny Lauerwald', 'Philippe Ciais', 'Bertrand Guenet', 'Yilong Wang']",Bertrand Guenet
0000-0002-4311-8645,2020,CE-DYNAM (v1): a spatially explicit process-based carbon erosion scheme for use in Earth system models,journal-article,https://doi.org/10.5194/gmd-13-1201-2020,"['Victoria Naipal', 'Ronny Lauerwald', 'Philippe Ciais', 'Bertrand Guenet', 'Yilong Wang']",Bertrand Guenet
0000-0002-4311-8645,2020,Microbial dynamics and soil physicochemical properties explain large-scale variations in soil organic carbon,journal-article,https://hal.inrae.fr/hal-02904478,"['Haicheng Zhang', 'Daniel S. Goll', 'Ying-Ping Wang', 'Philippe Ciais', 'William R. Wieder', 'Abramoff Rose', 'Yuanyuan Huang', 'Bertrand Guenet', 'Anne‐katrin Prescher', 'Raphael A. Viscarra Rossel', 'Pierre Barré', 'Claire Chenu', 'Guoyi Zhou', 'Xuli Tang']",Bertrand Guenet
0000-0002-4311-8645,2020,Microbial dynamics and soil physicochemical properties explain large‐scale variations in soil organic carbon,journal-article,https://doi.org/10.1111/gcb.14994,"['Haicheng Zhang', 'Daniel S. Goll', 'Ying‐Ping Wang', 'Philippe Ciais', 'William R. Wieder', 'Rose Abramoff', 'Yuanyuan Huang', 'Bertrand Guenet', 'Anne‐Katrin Prescher', 'Raphael A. Viscarra Rossel', 'Pierre Barré', 'Claire Chenu', 'Guoyi Zhou', 'Xuli Tang']",Bertrand Guenet
0000-0002-4311-8645,2020,"ORCHIDEE MICT-LEAK (r5459), a global model for the production, transport and transformation of dissolved organic carbon from Arctic permafrost regions, Part 2: Model evaluation over the Lena River basin",journal-article,https://hal.archives-ouvertes.fr/hal-02374036,"['Simon Bowring', 'Ronny Lauerwald', 'Bertrand Guenet', 'Dan Zhu', 'Matthieu Guimberteau', 'Régnier Pierre', 'Ardalan Tootchi', 'Agnès Ducharne', 'Philippe Ciais']",Bertrand Guenet
0000-0002-4311-8645,2020,"ORCHIDEE MICT-LEAK (r5459), a global model for the production, transport, and transformation of dissolved organic carbon from Arctic permafrost regions – Part 2: Model evaluation over the Lena River basin",journal-article,https://doi.org/10.5194/gmd-13-507-2020,"['Simon P. K. Bowring', 'Ronny Lauerwald', 'Bertrand Guenet', 'Dan Zhu', 'Matthieu Guimberteau', 'Pierre Regnier', 'Ardalan Tootchi', 'Agnès Ducharne', 'Philippe Ciais']",Bertrand Guenet
0000-0002-4311-8645,2020,Simulating erosion‐induced soil and carbon delivery from uplands to rivers in a global land surface model,journal-article,https://hal.archives-ouvertes.fr/hal-03004927,"['Haicheng Zhang', 'Ronny Lauerwald', 'Pierre Régnier', 'Philippe Ciais', 'Wenping Yuan', 'Victoria Naipal', 'Bertrand Guenet', 'Kristof van Oost', 'Marta Camino‐serrano']",Bertrand Guenet
0000-0002-4311-8645,2020,Simulating Erosion‐Induced Soil and Carbon Delivery From Uplands to Rivers in a Global Land Surface Model,journal-article,https://doi.org/10.1029/2020MS002121,"['Haicheng Zhang', 'Ronny Lauerwald', 'Pierre Regnier', 'Philippe Ciais', 'Wenping Yuan', 'Victoria Naipal', 'Bertrand Guenet', 'Kristof Van Oost', 'Marta Camino‐Serrano']",Bertrand Guenet
0000-0002-4311-8645,2020,Soil carbon sequestration simulated in CMIP6-LUMIP models: Implications for climatic mitigation,journal-article,https://hal.archives-ouvertes.fr/hal-03109220,"['Akihiko Ito', 'Tomohiro Hajima', 'David M. Lawrence', 'Victor Brovkin', 'Christine Delire', 'Bertrand Guenet', 'Chris D. Jones', 'Sergey L. Malyshev', 'Stefano Materia', 'Sonali Shukla Mcdermid', 'Daniele Peano', 'Julia Pongratz', 'Eddy S. Robertson', 'Elena Shevliakova', 'Nicolas Vuichard', 'David Wårlind', 'Andy J. Wiltshire', 'Tilo Ziehn']",Bertrand Guenet
0000-0002-4311-8645,2020,Soil carbon sequestration simulated in CMIP6-LUMIP models: implications for climatic mitigation,journal-article,https://doi.org/10.1088/1748-9326/abc912,"['Akihiko Ito', 'Tomohiro Hajima', 'David M Lawrence', 'Victor Brovkin', 'Christine Delire', 'Bertrand Guenet', 'Chris D Jones', 'Sergey Malyshev', 'Stefano Materia', 'Sonali P McDermid', 'Daniele Peano', 'Julia Pongratz', 'Eddy Robertson', 'Elena Shevliakova', 'Nicolas Vuichard', 'David Wårlind', 'Andy Wiltshire', 'Tilo Ziehn']",Bertrand Guenet
0000-0002-4311-8645,2019,Including Stable Carbon Isotopes to Evaluate the Dynamics of Soil Carbon in the Land‐Surface Model ORCHIDEE,journal-article,https://hal.archives-ouvertes.fr/hal-02374022,"['Marta Camino‐serrano', 'Marwa Tifafi', 'Jérôme Balesdent', 'Christine Hatté', 'Josep Peñuelas', 'Sophie Cornu', 'Bertrand Guenet']",Bertrand Guenet
0000-0002-4311-8645,2019,Including Stable Carbon Isotopes to Evaluate the Dynamics of Soil Carbon in the Land‐Surface Model ORCHIDEE,journal-article,https://doi.org/10.1029/2018MS001392,"['Marta Camino‐Serrano', 'Marwa Tifafi', 'Jérôme Balesdent', 'Christine Hatté', 'Josep Peñuelas', 'Sophie Cornu', 'Bertrand Guenet']",Bertrand Guenet
0000-0002-4311-8645,2019,"Fine-Root Turnover, Litterfall, and Soil Microbial Community of Three Mixed Coniferous–Deciduous Forests Dominated by Korean Pine (Pinus koraiensis) Along a Latitudinal Gradient",journal-article,https://hal.archives-ouvertes.fr/hal-02374029,"['Lu Liu', 'Fan Yang', 'Yujue Wang', 'Xing Shen', 'Ivan Janssens', 'Bertrand Guenet', 'Chunwang Xiao']",Bertrand Guenet
0000-0002-4311-8645,2019,"CE-DYNAM (v1), a spatially explicit, process-based carbon erosion scheme for the use in Earth system models",preprint,https://doi.org/10.5194/gmd-2019-110,"['Victoria Naipal', 'Ronny Lauerwald', 'Philippe Ciais', 'Bertrand Guenet', 'Yilong Wang']",Bertrand Guenet
0000-0002-4311-8645,2019,"Supplementary material to ""CE-DYNAM (v1), a spatially explicit, process-based carbon erosion scheme for the use in Earth system models""",preprint,https://doi.org/10.5194/gmd-2019-110-supplement,"['Victoria Naipal', 'Ronny Lauerwald', 'Philippe Ciais', 'Bertrand Guenet', 'Yilong Wang']",Bertrand Guenet
0000-0002-4311-8645,2019,"ORCHIDEE MICT-LEAK (r5459), a global model for the production, transport and transformation of dissolved organic carbon from Arctic permafrost regions, Part 1: Rationale, model description and simulation protocol",preprint,https://doi.org/10.5194/gmd-2018-320,"['Simon P. K. Bowring', 'Ronny Lauerwald', 'Bertrand Guenet', 'Dan Zhu', 'Matthieu Guimberteau', 'Ardalan Tootchi', 'Agnès Ducharne', 'Philippe Ciais']",Bertrand Guenet
0000-0002-4311-8645,2019,"ORCHIDEE MICT-LEAK (r5459), a global model for the production, transport and transformation of dissolved organic carbon from Arctic permafrost regions, Part 2: Model evaluation over the Lena River basin",preprint,https://doi.org/10.5194/gmd-2018-322,"['Simon P. K. Bowring', 'Ronny Lauerwald', 'Bertrand Guenet', 'Dan Zhu', 'Matthieu Guimberteau', 'Pierre Regnier', 'Ardalan Tootchi', 'Agnès Ducharne', 'Philippe Ciais']",Bertrand Guenet
0000-0002-4311-8645,2019,"Supplementary material to ""ORCHIDEE MICT-LEAK (r5459), a global model for the production, transport and transformation of dissolved organic carbon from Arctic permafrost regions, Part 2: Model evaluation over the Lena River basin""",preprint,https://doi.org/10.5194/gmd-2018-322-supplement,"['Simon P. K. Bowring', 'Ronny Lauerwald', 'Bertrand Guenet', 'Dan Zhu', 'Matthieu Guimberteau', 'Pierre Regnier', 'Ardalan Tootchi', 'Agnès Ducharne', 'Philippe Ciais']",Bertrand Guenet
0000-0002-4311-8645,2019,"Accounting for carbon and nitrogen interactions in the global terrestrial ecosystem model ORCHIDEE (trunk version, rev 4999): multi-scale evaluation of gross primary production",journal-article,https://hal.archives-ouvertes.fr/hal-02398529,"['Nicolas Vuichard', 'Palmira Messina', 'Sebastiaan Luyssaert', 'Bertrand Guenet', 'Sönke Zaehle', 'Josefine Ghattas', 'Vladislav Bastrikov', 'Philippe Peylin']",Bertrand Guenet
0000-0002-4311-8645,2019,"Accounting for carbon and nitrogen interactions in the global terrestrial ecosystem model ORCHIDEE (trunk version, rev 4999): multi-scale evaluation of gross primary production",journal-article,https://doi.org/10.5194/gmd-12-4751-2019,"['Nicolas Vuichard', 'Palmira Messina', 'Sebastiaan Luyssaert', 'Bertrand Guenet', 'Sönke Zaehle', 'Josefine Ghattas', 'Vladislav Bastrikov', 'Philippe Peylin']",Bertrand Guenet
0000-0002-4311-8645,2019,Decadal biomass increment in early secondary succession woody ecosystems is increased by CO <inf>2</inf> enrichment,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-85061620961&partnerID=MN8TOARS,"['Walker, A.P.', 'De Kauwe, M.G.', 'Medlyn, B.E.', 'Zaehle, S.', 'Iversen, C.M.', 'Asao, S.', 'Guenet, B.', 'Harper, A.', 'Hickler, T.', 'Hungate, B.A.', 'Jain, A.K.', 'Luo, Y.', 'Lu, X.', 'Lu, M.', 'Luus, K.', 'Megonigal, J.P.', 'Oren, R.', 'Ryan, E.', 'Shu, S.', 'Talhelm, A.', 'Wang, Y.-P.', 'Warren, J.M.', 'Werner, C.', 'Xia, J.', 'Yang, B.', 'Zak, D.R.', 'Norby, R.J.']",Bertrand Guenet
0000-0002-4311-8645,2019,Effects of soil process formalisms and forcing factors on simulated organic carbon depth-distributions in soils,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-85055325549&partnerID=MN8TOARS,"['Keyvanshokouhi, S.', 'Cornu, S.', 'Lafolie, F.', 'Balesdent, J.', 'Guenet, B.', 'Moitrier, N.', 'Nougier, C.', 'Finke, P.']",Bertrand Guenet
0000-0002-4311-8645,2019,Global regulation of methane emission from natural lakes,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-85060401190&partnerID=MN8TOARS,"['Sanches, L.F.', 'Guenet, B.', 'Marinho, C.C.', 'Barros, N.', 'de Assis Esteves, F.']",Bertrand Guenet
0000-0002-4311-8645,2019,Modelling northern peatland area and carbon dynamics since the Holocene with the ORCHIDEE-PEAT land surface model (SVN r5488),journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-85069000041&partnerID=MN8TOARS,"['Qiu, C.', 'Zhu, D.', 'Ciais, P.', 'Guenet, B.', 'Peng, S.', 'Krinner, G.', 'Tootchi, A.', 'Ducharne, A.', 'Hastie, A.']",Bertrand Guenet
0000-0002-4311-8645,2019,Modelling northern peatland area and carbon dynamics since the Holocene with the ORCHIDEE-PEAT land surface model (SVN r5488),journal-article,https://doi.org/10.5194/gmd-12-2961-2019,"['Chunjing Qiu', 'Dan Zhu', 'Philippe Ciais', 'Bertrand Guenet', 'Shushi Peng', 'Gerhard Krinner', 'Ardalan Tootchi', 'Agnès Ducharne', 'Adam Hastie']",Bertrand Guenet
0000-0002-4311-8645,2019,"ORCHIDEE MICT-LEAK (r5459), a global model for the production, transport, and transformation of dissolved organic carbon from Arctic permafrost regions - Part 1: Rationale, model description, and simulation protocol",journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-85070644337&partnerID=MN8TOARS,"['Bowring, S.P.K.', 'Lauerwald, R.', 'Guenet, B.', 'Zhu, D.', 'Guimberteau, M.', 'Tootchi, A.', 'Ducharne, A.', 'Ciais, P.']",Bertrand Guenet
0000-0002-4311-8645,2019,"ORCHIDEE MICT-LEAK (r5459), a global model for the production, transport, and transformation of dissolved organic carbon from Arctic permafrost regions – Part 1: Rationale, model description, and simulation protocol",journal-article,https://doi.org/10.5194/gmd-12-3503-2019,"['Simon P. K. Bowring', 'Ronny Lauerwald', 'Bertrand Guenet', 'Dan Zhu', 'Matthieu Guimberteau', 'Ardalan Tootchi', 'Agnès Ducharne', 'Philippe Ciais']",Bertrand Guenet
0000-0002-4311-8645,2018,Modelling northern peatlands area and carbon dynamics since the Holocene with the ORCHIDEE-PEAT land surface model (SVN r5488),preprint,https://doi.org/10.5194/gmd-2018-256,"['Chunjing Qiu', 'Dan Zhu', 'Philippe Ciais', 'Bertrand Guenet', 'Shushi Peng', 'Gerhard Krinner', 'Ardalan Tootchi', 'Agnès Ducharne', 'Adam Hastie']",Bertrand Guenet
0000-0002-4311-8645,2018,"Supplementary material to ""Modelling northern peatlands area and carbon dynamics since the Holocene with the ORCHIDEE-PEAT land surface model (SVN r5488)""",preprint,https://doi.org/10.5194/gmd-2018-256-supplement,"['Chunjing Qiu', 'Dan Zhu', 'Philippe Ciais', 'Bertrand Guenet', 'Shushi Peng', 'Gerhard Krinner', 'Ardalan Tootchi', 'Agnès Ducharne', 'Adam Hastie']",Bertrand Guenet
